tier,workstream,imagePlan,status,section,contentType,name,route,canonicalUrl,province,city,priorityScore,qualityCompletionScore,wordCount,thinThreshold,stale,reviewAgeDays,missingSourceUrl,sourceUrl,missingFields,missingInternalLinks,dataQualityFlags,canonicalRiskType,issueClassifications,researchStatus,validationStatus,seoStatus,imageStatus,publishStatus
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Castle Park,/dog-parks/castle-park/,https://leashfree.ca/dog-parks/castle-park/,British Columbia,Coquitlam,79,89,71,180,true,373,false,https://www.coquitlam.ca/385/Dog-Parks,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Glen Park,/dog-parks/glen-park/,https://leashfree.ca/dog-parks/glen-park/,British Columbia,Coquitlam,79,89,71,180,true,373,false,https://www.coquitlam.ca/385/Dog-Parks,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Willingdon Heights Park,/dog-parks/willingdon-heights-park-burnaby/,https://leashfree.ca/dog-parks/willingdon-heights-park-burnaby/,British Columbia,Burnaby,79,89,71,180,true,372,false,https://www.burnaby.ca,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Alexander Park,/dog-parks/alexander-park-victoria/,https://leashfree.ca/dog-parks/alexander-park-victoria/,British Columbia,Victoria,79,89,72,180,true,372,false,https://www.victoria.ca,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Fairfield Park,/dog-parks/fairfield-park-chilliwack/,https://leashfree.ca/dog-parks/fairfield-park-chilliwack/,British Columbia,Chilliwack,79,89,72,180,true,373,false,https://www.chilliwack.com/main/page.cfm?id=945,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Gourlay-Janes Park,/dog-parks/gourlay-janes-park/,https://leashfree.ca/dog-parks/gourlay-janes-park/,British Columbia,Ladysmith,79,89,72,180,true,373,false,https://www.ladysmith.ca/our-services/parks-recreation/parks/,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Horovitz Park,/dog-parks/horovitz-park-cornwall/,https://leashfree.ca/dog-parks/horovitz-park-cornwall/,Ontario,Cornwall,79,89,72,180,true,373,false,https://www.cornwall.ca/en/play-here/parks-and-trails.aspx,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Balmoral Park,/dog-parks/balmoral-park-chilliwack/,https://leashfree.ca/dog-parks/balmoral-park-chilliwack/,British Columbia,Chilliwack,79,89,73,180,true,373,false,https://www.chilliwack.com/main/page.cfm?id=945,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Elliots Beach Park,/dog-parks/elliots-beach-park-ladysmith/,https://leashfree.ca/dog-parks/elliots-beach-park-ladysmith/,British Columbia,Ladysmith,79,89,73,180,true,373,false,https://www.ladysmith.ca/our-services/parks-recreation/parks/,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Gallinger Park,/dog-parks/gallinger-park-cornwall/,https://leashfree.ca/dog-parks/gallinger-park-cornwall/,Ontario,Cornwall,79,89,73,180,true,373,false,https://www.cornwall.ca/en/play-here/parks-and-trails.aspx,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Bearspaw Off-Leash Area,/dog-parks/bearspaw-off-leash-area/,https://leashfree.ca/dog-parks/bearspaw-off-leash-area/,Alberta,Edmonton,79,89,74,180,true,372,false,https://www.edmonton.ca/activities_parks_recreation/parks_dog_off_leash,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Dunmoore Park,/dog-parks/dunmoore-park-pickering/,https://leashfree.ca/dog-parks/dunmoore-park-pickering/,Ontario,Pickering,79,89,74,180,true,373,false,https://www.pickering.ca/en/discovering/parks.aspx,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Hermitage Park Off-Leash Area,/dog-parks/hermitage-park-off-leash-area/,https://leashfree.ca/dog-parks/hermitage-park-off-leash-area/,Alberta,Edmonton,79,89,74,180,true,372,false,https://www.edmonton.ca/activities_parks_recreation/parks_dog_off_leash,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Maccaud Park,/dog-parks/maccaud-park/,https://leashfree.ca/dog-parks/maccaud-park/,British Columbia,White Rock,79,89,74,180,true,372,false,https://www.whiterockcity.ca/Facilities/Facility/Details/Maccaud-Park-10,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Woodsworth Park,/dog-parks/woodsworth-park/,https://leashfree.ca/dog-parks/woodsworth-park/,Manitoba,Winnipeg,79,89,74,180,true,372,false,https://winnipeg.ca/publicworks/parksOpenSpace/OffLeashAreas/,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Yellow Point Park,/dog-parks/yellow-point-park-ladysmith/,https://leashfree.ca/dog-parks/yellow-point-park-ladysmith/,British Columbia,Ladysmith,79,89,74,180,true,373,false,https://www.rdn.bc.ca/yellow-point-park,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Burnaby Fraser Foreshore Park,/dog-parks/burnaby-fraser-foreshore-park/,https://leashfree.ca/dog-parks/burnaby-fraser-foreshore-park/,British Columbia,Burnaby,79,89,75,180,true,372,false,https://www.burnaby.ca,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Robert Burnaby Park,/dog-parks/robert-burnaby-park/,https://leashfree.ca/dog-parks/robert-burnaby-park/,British Columbia,Burnaby,79,89,75,180,true,372,false,https://www.burnaby.ca,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Snetsinger Park,/dog-parks/snetsinger-park-cornwall/,https://leashfree.ca/dog-parks/snetsinger-park-cornwall/,Ontario,Cornwall,79,89,75,180,true,373,false,https://www.cornwall.ca/en/play-here/parks-and-trails.aspx,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Nicomekl Dog Off-Leash Area,/dog-parks/nicomekl-dog-area/,https://leashfree.ca/dog-parks/nicomekl-dog-area/,British Columbia,Surrey,79,89,76,180,true,372,false,https://www.surrey.ca/parks-recreation/parks/nicomekl-trail,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Townsend Park,/dog-parks/townsend-park-chilliwack/,https://leashfree.ca/dog-parks/townsend-park-chilliwack/,British Columbia,Chilliwack,79,89,76,180,true,373,false,https://www.chilliwack.com/main/page.cfm?id=945,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Burnaby Heights Park,/dog-parks/burnaby-heights-park/,https://leashfree.ca/dog-parks/burnaby-heights-park/,British Columbia,Burnaby,79,89,77,180,true,372,false,https://www.burnaby.ca,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Callingwood Park Off-Leash Area,/dog-parks/callingwood-park-off-leash-area/,https://leashfree.ca/dog-parks/callingwood-park-off-leash-area/,Alberta,Edmonton,79,89,77,180,true,372,false,https://www.edmonton.ca/activities_parks_recreation/parks_dog_off_leash,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Confederation Park,/dog-parks/confederation-park-burnaby/,https://leashfree.ca/dog-parks/confederation-park-burnaby/,British Columbia,Burnaby,79,89,77,180,true,372,false,https://www.burnaby.ca,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,"Diana, Princess of Wales Park",/dog-parks/diana-princess-of-wales-park-ladysmith/,https://leashfree.ca/dog-parks/diana-princess-of-wales-park-ladysmith/,British Columbia,Ladysmith,79,89,77,180,true,373,false,https://www.ladysmith.ca/our-services/parks-recreation/parks/,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Duggan Park,/dog-parks/duggan-park-kelowna/,https://leashfree.ca/dog-parks/duggan-park-kelowna/,British Columbia,Kelowna,79,89,77,180,true,372,false,https://www.kelowna.ca/parks-recreation,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Kinsmen Park,/dog-parks/kinsmen-park-chilliwack/,https://leashfree.ca/dog-parks/kinsmen-park-chilliwack/,British Columbia,Chilliwack,79,89,77,180,true,373,false,https://www.chilliwack.com/main/page.cfm?id=945,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Leigh Park,/dog-parks/leigh-park/,https://leashfree.ca/dog-parks/leigh-park/,British Columbia,Coquitlam,79,89,77,180,true,373,false,https://www.coquitlam.ca/385/Dog-Parks,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Stocking Creek Park,/dog-parks/stocking-creek-park-ladysmith/,https://leashfree.ca/dog-parks/stocking-creek-park-ladysmith/,British Columbia,Ladysmith,79,89,77,180,true,373,false,https://www.rdn.bc.ca/stocking-creek-park,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
