"collection","item_name","item_slug","field_name","original_webflow_url","current_local_filename","suggested_local_path","status","notes"
"Blog Posts","Dog Insurance Waiting Periods Explained","dog-insurance-waiting-periods-canada","Rich Text Body","https://www.petsplusus.com","","/public/images/blogs/blog-dog-insurance-waiting-periods-canada-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Dog Insurance Waiting Periods Explained","dog-insurance-waiting-periods-canada","Rich Text Body","https://www.fetchpet.com","","/public/images/blogs/blog-dog-insurance-waiting-periods-canada-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Dog Park Etiquette 101: A Canadian Guide","blog-dog-park-etiquette-canada","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68c4dd4034b88e923d0d0f57_dog-park-etiquette-canadian-guide-hero-leashfree-2880x1488.jpg","","/public/images/blogs/blog-blog-dog-park-etiquette-canada-hero.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Halloween Safety Tips for Dogs","halloween-dog-safety-tips","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68ea48df6b020fb9d4b46298_halloween-dog-safety-tips-hero-leashfree-2880x1488.jpg","","/public/images/blogs/blog-halloween-dog-safety-tips-hero.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Halloween Safety Tips for Dogs","halloween-dog-safety-tips","Rich Text Body","https://leashfree.ca/blog/dealing-with-separation-anxiety-in-dogs","","/public/images/blogs/blog-halloween-dog-safety-tips-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How Cold Is Too Cold for a Dog Walk?","how-cold-is-too-cold-for-a-dog-walk","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68fd0967eef6426647da16d9_how-cold-is-too-cold-for-a-dog-walk-hero-leashfree-2880x1488.jpg","","/public/images/blogs/blog-how-cold-is-too-cold-for-a-dog-walk-hero.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How Cold Is Too Cold for a Dog Walk?","how-cold-is-too-cold-for-a-dog-walk","Rich Text Body","https://leashfree.ca/dog-breeds/siberian-husky","","/public/images/blogs/blog-how-cold-is-too-cold-for-a-dog-walk-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How Cold Is Too Cold for a Dog Walk?","how-cold-is-too-cold-for-a-dog-walk","Rich Text Body","https://leashfree.ca/dog-breeds/golden-retriever","","/public/images/blogs/blog-how-cold-is-too-cold-for-a-dog-walk-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How Cold Is Too Cold for a Dog Walk?","how-cold-is-too-cold-for-a-dog-walk","Rich Text Body","https://leashfree.ca/dog-breeds/labrador-retriever","","/public/images/blogs/blog-how-cold-is-too-cold-for-a-dog-walk-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How Cold Is Too Cold for a Dog Walk?","how-cold-is-too-cold-for-a-dog-walk","Rich Text Body","https://leashfree.ca/dog-breeds/weimaraner","","/public/images/blogs/blog-how-cold-is-too-cold-for-a-dog-walk-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How to Choose the Right Dog Park for Your Pup","how-to-choose-the-right-dog-park-for-your-pup","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68e14603973359ef99efc874_choose-right-dog-park-hero-leashfree-2880x1488.jpg","","/public/images/blogs/blog-how-to-choose-the-right-dog-park-for-your-pup-hero.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How to Choose the Right Dog Park for Your Pup","how-to-choose-the-right-dog-park-for-your-pup","Rich Text Body","https://leashfree.ca/blog/blog-dog-park-etiquette-canada","","/public/images/blogs/blog-how-to-choose-the-right-dog-park-for-your-pup-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How to Choose the Right Dog Park for Your Pup","how-to-choose-the-right-dog-park-for-your-pup","Rich Text Body","https://leashfree.ca/dog-breeds/border-collie","","/public/images/blogs/blog-how-to-choose-the-right-dog-park-for-your-pup-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How to Choose the Right Dog Park for Your Pup","how-to-choose-the-right-dog-park-for-your-pup","Rich Text Body","https://leashfree.ca/dog-breeds/labrador-retriever","","/public/images/blogs/blog-how-to-choose-the-right-dog-park-for-your-pup-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How to Choose the Right Dog Park for Your Pup","how-to-choose-the-right-dog-park-for-your-pup","Rich Text Body","https://leashfree.ca/dog-breeds/australian-shepherd","","/public/images/blogs/blog-how-to-choose-the-right-dog-park-for-your-pup-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How to Choose the Right Dog Park for Your Pup","how-to-choose-the-right-dog-park-for-your-pup","Rich Text Body","https://leashfree.ca/dog-parks","","/public/images/blogs/blog-how-to-choose-the-right-dog-park-for-your-pup-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How to Choose the Right Dog Park for Your Pup","how-to-choose-the-right-dog-park-for-your-pup","Additional Images (Optional)","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68e14603973359ef99efc874_choose-right-dog-park-hero-leashfree-2880x1488.jpg","","/public/images/blogs/blog-how-to-choose-the-right-dog-park-for-your-pup-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How to Condo Train Your Puppy","how-to-potty-train-puppy-in-condo-apartment","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68deb0ccba76176a8239fc9f_puppy-condo-potty-training-hero-leashfree-2880x1488.jpg","","/public/images/blogs/blog-how-to-potty-train-puppy-in-condo-apartment-hero.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How to Help a Reactive Dog Stay Calm on Walks","help-reactive-dog-stay-calm-on-walks","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68f3df549596800bcc6aa058_help-reactive-dog-stay-calm-on-walks-hero-leashfree-2880x1488.jpg","","/public/images/blogs/blog-help-reactive-dog-stay-calm-on-walks-hero.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","How to Socialize Your Puppy","how-to-socialize-your-puppy","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d345ff82d182b0ee19b62e_puppy-socialization-hero-leashfree-2880x1488.jpg","","/public/images/blogs/blog-how-to-socialize-your-puppy-hero.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Independence Games to Prevent Separation Anxiety","puppy-training-independence-games","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68ccb41d0d1be52b777a9581_puppy-independence-training-hero-leashfree-2880x1488.avif","","/public/images/blogs/blog-puppy-training-independence-games-hero.avif","not_started","Prefilled from CMS export URL."
"Blog Posts","Is Dog Insurance Worth It in Canada?","is-dog-insurance-worth-it-canada","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68ee7eebdab2221243308112_is-dog-insurance-worth-it-canada-hero.jpg","","/public/images/blogs/blog-is-dog-insurance-worth-it-canada-hero.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Is Dog Insurance Worth It in Canada?","is-dog-insurance-worth-it-canada","Rich Text Body","https://www.canadianveterinarians.net","","/public/images/blogs/blog-is-dog-insurance-worth-it-canada-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Is Dog Insurance Worth It in Canada?","is-dog-insurance-worth-it-canada","Rich Text Body","https://ovc.uoguelph.ca","","/public/images/blogs/blog-is-dog-insurance-worth-it-canada-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Is Dog Insurance Worth It in Canada?","is-dog-insurance-worth-it-canada","Rich Text Body","https://trupanion.com/canada","","/public/images/blogs/blog-is-dog-insurance-worth-it-canada-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Is Dog Insurance Worth It in Canada?","is-dog-insurance-worth-it-canada","Rich Text Body","https://www.statista.com","","/public/images/blogs/blog-is-dog-insurance-worth-it-canada-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Is It Ever Too Late to Socialize a Dog?","is-it-ever-too-late-to-socialize-a-dog","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6906769e3a8e5318f17abcaf_puppy-socialization-hero-leashfree-2880x1488.jpg","","/public/images/blogs/blog-is-it-ever-too-late-to-socialize-a-dog-hero.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Is It Ever Too Late to Socialize a Dog?","is-it-ever-too-late-to-socialize-a-dog","Additional Images (Optional)","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68ec282e1b26c972092f5812_is-it-ever-too-late-to-socialize-a-dog-hero-leashfree-2880x1488.jpg","","/public/images/blogs/blog-is-it-ever-too-late-to-socialize-a-dog-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Keeping Your Dog Active Indoors During Winter","keeping-your-dog-active-indoors-during-winter","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68ff7e6a7c679156ccfcc069_weimaraner-playing-indoors-during-winter.jpg","","/public/images/blogs/blog-keeping-your-dog-active-indoors-during-winter-hero.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68eaf965bde85d6ffd95c7a9_ChatGPT%20Image%20Oct%2011%2C%202025%2C%2008_42_00%20PM.png","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-hero.png","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/havanese","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/maltese","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/miniature-schnauzer","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/poodle","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/portuguese-water-dog","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/lagotto-romagnolo","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/standard-schnauzer","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/soft-coated-wheaten-terrier","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/poodle","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/standard-schnauzer","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/airedale-terrier","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/goldendoodle","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/labradoodle","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/dog-breeds/bernedoodle","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://Cavapoo","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/breed-groups/terrier-dogs","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Low-Shedding Dog Breeds for Allergy Sufferers (Canada Edition)","low-shedding-dog-breeds-for-allergy-sufferers","Rich Text Body","https://leashfree.ca/breed-groups/non-sporting-dogs","","/public/images/blogs/blog-low-shedding-dog-breeds-for-allergy-sufferers-image.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","Smartest Dog Breeds in Canada","smartest-dog-breeds-in-canada-easy-to-train-and-eager-to-lear","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68eb043d63c97bfa25762fd3_smartest-dog-breeds-canada-hero.jpg","","/public/images/blogs/blog-smartest-dog-breeds-in-canada-easy-to-train-and-eager-to-lear-hero.jpg","not_started","Prefilled from CMS export URL."
"Blog Posts","The 7-7-7 Rule for Puppies","the-7-7-7-rule-for-puppies","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68ec224b7d3e7aab634cff65_7-7-7-rule-for-puppies-hero-leashfree-2880x1488.jpg","","/public/images/blogs/blog-the-7-7-7-rule-for-puppies-hero.jpg","not_started","Prefilled from CMS export URL."
